seed,treatment,phase,car_index,risk_aversion
20260914,fixed_0.0,initial,26,0.0
20260914,fixed_0.0,initial,27,0.0
20260914,fixed_0.0,initial,28,0.0
20260914,fixed_0.0,initial,29,0.0
20260914,fixed_0.0,initial,30,0.0
20260914,fixed_0.0,initial,31,0.0
20260914,fixed_0.0,initial,32,0.0
20260914,fixed_0.0,initial,33,0.0
20260914,fixed_0.0,initial,34,0.0
20260914,fixed_0.0,initial,35,0.0
20260914,fixed_0.0,initial,36,0.0
20260914,fixed_0.0,initial,37,0.0
20260914,fixed_0.0,initial,38,0.0
20260914,fixed_0.0,initial,39,0.0
20260914,fixed_0.0,initial,40,0.0
20260914,fixed_0.0,initial,41,0.0
20260914,fixed_0.0,initial,42,0.0
20260914,fixed_0.0,initial,43,0.0
20260914,fixed_0.0,initial,44,0.0
20260914,fixed_0.0,initial,45,0.0
20260914,fixed_0.0,initial,46,0.0
20260914,fixed_0.0,initial,47,0.0
20260914,fixed_0.0,initial,48,0.0
20260914,fixed_0.0,initial,49,0.0
20260914,fixed_0.0,initial,50,0.0
20260914,fixed_0.0,initial,51,0.0
20260914,fixed_0.0,initial,52,0.0
20260914,fixed_0.0,initial,53,0.0
20260914,fixed_0.0,initial,54,0.0
20260914,fixed_0.0,initial,55,0.0
20260914,fixed_0.0,initial,56,0.0
20260914,fixed_0.0,initial,57,0.0
20260914,fixed_0.0,initial,58,0.0
20260914,fixed_0.0,initial,59,0.0
20260914,fixed_0.0,initial,60,0.0
20260914,fixed_0.0,initial,61,0.0
20260914,fixed_0.0,initial,62,0.0
20260914,fixed_0.0,initial,63,0.0
20260914,fixed_0.0,initial,64,0.0
20260914,fixed_0.0,initial,65,0.0
20260914,fixed_0.0,initial,66,0.0
20260914,fixed_0.0,initial,67,0.0
20260914,fixed_0.0,initial,68,0.0
20260914,fixed_0.0,initial,69,0.0
20260914,fixed_0.0,initial,70,0.0
20260914,fixed_0.0,initial,71,0.0
20260914,fixed_0.0,initial,72,0.0
20260914,fixed_0.0,initial,73,0.0
20260914,fixed_0.0,initial,74,0.0
20260914,fixed_0.0,initial,75,0.0
20260914,fixed_0.0,initial,76,0.0
20260914,fixed_0.0,initial,77,0.0
20260914,fixed_0.0,initial,78,0.0
20260914,fixed_0.0,initial,79,0.0
20260914,fixed_0.0,initial,80,0.0
20260914,fixed_0.0,initial,81,0.0
20260914,fixed_0.0,initial,82,0.0
20260914,fixed_0.0,initial,83,0.0
20260914,fixed_0.0,initial,84,0.0
20260914,fixed_0.0,initial,85,0.0
20260914,fixed_0.0,initial,86,0.0
20260914,fixed_0.0,initial,87,0.0
20260914,fixed_0.0,initial,88,0.0
20260914,fixed_0.0,initial,89,0.0
20260914,fixed_0.0,initial,90,0.0
20260914,fixed_0.0,initial,91,0.0
20260914,fixed_0.0,initial,92,0.0
20260914,fixed_0.0,initial,93,0.0
20260914,fixed_0.0,initial,94,0.0
20260914,fixed_0.0,initial,95,0.0
20260914,fixed_0.0,initial,96,0.0
20260914,fixed_0.0,initial,97,0.0
20260914,fixed_0.0,initial,98,0.0
20260914,fixed_0.0,initial,99,0.0
20260914,fixed_0.0,initial,100,0.0
20260914,fixed_0.0,initial,101,0.0
20260914,fixed_0.0,initial,102,0.0
20260914,fixed_0.0,initial,103,0.0
20260914,fixed_0.0,initial,104,0.0
20260914,fixed_0.0,initial,105,0.0
20260914,fixed_0.0,initial,106,0.0
20260914,fixed_0.0,initial,107,0.0
20260914,fixed_0.0,initial,108,0.0
20260914,fixed_0.0,initial,109,0.0
20260914,fixed_0.0,initial,110,0.0
20260914,fixed_0.0,initial,111,0.0
20260914,fixed_0.0,initial,112,0.0
20260914,fixed_0.0,initial,113,0.0
20260914,fixed_0.0,initial,114,0.0
20260914,fixed_0.0,initial,115,0.0
20260914,fixed_0.0,initial,116,0.0
20260914,fixed_0.0,initial,117,0.0
20260914,fixed_0.0,initial,118,0.0
20260914,fixed_0.0,initial,119,0.0
20260914,fixed_0.0,initial,120,0.0
20260914,fixed_0.0,final,1,0.0
20260914,fixed_0.0,final,2,0.0
20260914,fixed_0.0,final,3,0.0
20260914,fixed_0.0,final,4,0.0
20260914,fixed_0.0,final,5,0.0
20260914,fixed_0.0,final,6,0.0
20260914,fixed_0.0,final,7,0.0
20260914,fixed_0.0,final,8,0.0
20260914,fixed_0.0,final,9,0.0
20260914,fixed_0.0,final,10,0.0
20260914,fixed_0.0,final,11,0.0
20260914,fixed_0.0,final,12,0.0
20260914,fixed_0.0,final,13,0.0
20260914,fixed_0.0,final,14,0.0
20260914,fixed_0.0,final,15,0.0
20260914,fixed_0.0,final,16,0.0
20260914,fixed_0.0,final,17,0.0
20260914,fixed_0.0,final,18,0.0
20260914,fixed_0.0,final,19,0.0
20260914,fixed_0.0,final,20,0.0
20260914,fixed_0.0,final,21,0.0
20260914,fixed_0.0,final,22,0.0
20260914,fixed_0.0,final,23,0.0
20260914,fixed_0.0,final,24,0.0
20260914,fixed_0.0,final,25,0.0
20260914,fixed_0.0,final,26,0.0
20260914,fixed_0.0,final,27,0.0
20260914,fixed_0.0,final,28,0.0
20260914,fixed_0.0,final,29,0.0
20260914,fixed_0.0,final,30,0.0
20260914,fixed_0.0,final,31,0.0
20260914,fixed_0.0,final,32,0.0
20260914,fixed_0.0,final,33,0.0
20260914,fixed_0.0,final,34,0.0
20260914,fixed_0.0,final,35,0.0
20260914,fixed_0.0,final,36,0.0
20260914,fixed_0.0,final,37,0.0
20260914,fixed_0.0,final,38,0.0
20260914,fixed_0.0,final,39,0.0
20260914,fixed_0.0,final,40,0.0
20260914,fixed_0.0,final,41,0.0
20260914,fixed_0.0,final,42,0.0
20260914,fixed_0.0,final,43,0.0
20260914,fixed_0.0,final,44,0.0
20260914,fixed_0.0,final,45,0.0
20260914,fixed_0.0,final,46,0.0
20260914,fixed_0.0,final,47,0.0
20260914,fixed_0.0,final,48,0.0
20260914,fixed_0.0,final,49,0.0
20260914,fixed_0.0,final,50,0.0
20260914,fixed_0.0,final,51,0.0
20260914,fixed_0.0,final,52,0.0
20260914,fixed_0.0,final,53,0.0
20260914,fixed_0.0,final,54,0.0
20260914,fixed_0.0,final,55,0.0
20260914,fixed_0.0,final,56,0.0
20260914,fixed_0.0,final,57,0.0
20260914,fixed_0.0,final,58,0.0
20260914,fixed_0.0,final,59,0.0
20260914,fixed_0.0,final,60,0.0
20260914,fixed_0.0,final,61,0.0
20260914,fixed_0.0,final,62,0.0
20260914,fixed_0.0,final,63,0.0
20260914,fixed_0.0,final,64,0.0
20260914,fixed_0.0,final,65,0.0
20260914,fixed_0.0,final,66,0.0
20260914,fixed_0.0,final,67,0.0
20260914,fixed_0.0,final,68,0.0
20260914,fixed_0.0,final,69,0.0
20260914,fixed_0.0,final,70,0.0
20260914,fixed_0.0,final,71,0.0
20260914,fixed_0.0,final,72,0.0
20260914,fixed_0.0,final,73,0.0
20260914,fixed_0.0,final,74,0.0
20260914,fixed_0.0,final,75,0.0
20260914,fixed_0.0,final,76,0.0
20260914,fixed_0.0,final,77,0.0
20260914,fixed_0.0,final,78,0.0
20260914,fixed_0.0,final,79,0.0
20260914,fixed_0.0,final,80,0.0
20260914,fixed_0.0,final,81,0.0
20260914,fixed_0.0,final,82,0.0
20260914,fixed_0.0,final,83,0.0
20260914,fixed_0.0,final,84,0.0
20260914,fixed_0.0,final,85,0.0
20260914,fixed_0.0,final,86,0.0
20260914,fixed_0.0,final,87,0.0
20260914,fixed_0.0,final,88,0.0
20260914,fixed_0.0,final,89,0.0
20260914,fixed_0.0,final,90,0.0
20260914,fixed_0.0,final,91,0.0
20260914,fixed_0.0,final,92,0.0
20260914,fixed_0.0,final,93,0.0
20260914,fixed_0.0,final,94,0.0
20260914,fixed_0.0,final,95,0.0
20260914,fixed_0.0,final,96,0.0
20260914,fixed_0.0,final,97,0.0
20260914,fixed_0.0,final,98,0.0
20260914,fixed_0.0,final,99,0.0
20260914,fixed_0.0,final,100,0.0
20260914,fixed_0.0,final,101,0.0
20260914,fixed_0.0,final,102,0.0
20260914,fixed_0.0,final,103,0.0
20260914,fixed_0.0,final,104,0.0
20260914,fixed_0.0,final,105,0.0
20260914,fixed_0.0,final,106,0.0
20260914,fixed_0.0,final,107,0.0
20260914,fixed_0.0,final,108,0.0
20260914,fixed_0.0,final,109,0.0
20260914,fixed_0.0,final,110,0.0
20260914,fixed_0.0,final,111,0.0
20260914,fixed_0.0,final,112,0.0
20260914,fixed_0.0,final,113,0.0
20260914,fixed_0.0,final,114,0.0
20260914,fixed_0.0,final,115,0.0
20260914,fixed_0.0,final,116,0.0
20260914,fixed_0.0,final,117,0.0
20260914,fixed_0.0,final,118,0.0
20260914,fixed_0.0,final,119,0.0
20260914,fixed_0.0,final,120,0.0
20260914,fixed_0.5,initial,1,0.5
20260914,fixed_0.5,initial,2,0.5
20260914,fixed_0.5,initial,3,0.5
20260914,fixed_0.5,initial,4,0.5
20260914,fixed_0.5,initial,5,0.5
20260914,fixed_0.5,initial,6,0.5
20260914,fixed_0.5,initial,7,0.5
20260914,fixed_0.5,initial,8,0.5
20260914,fixed_0.5,initial,9,0.5
20260914,fixed_0.5,initial,10,0.5
20260914,fixed_0.5,initial,11,0.5
20260914,fixed_0.5,initial,12,0.5
20260914,fixed_0.5,initial,13,0.5
20260914,fixed_0.5,initial,14,0.5
20260914,fixed_0.5,initial,15,0.5
20260914,fixed_0.5,initial,16,0.5
20260914,fixed_0.5,initial,17,0.5
20260914,fixed_0.5,initial,18,0.5
20260914,fixed_0.5,initial,19,0.5
20260914,fixed_0.5,initial,20,0.5
20260914,fixed_0.5,initial,21,0.5
20260914,fixed_0.5,initial,22,0.5
20260914,fixed_0.5,initial,23,0.5
20260914,fixed_0.5,initial,24,0.5
20260914,fixed_0.5,initial,25,0.5
20260914,fixed_0.5,initial,26,0.5
20260914,fixed_0.5,initial,27,0.5
20260914,fixed_0.5,initial,28,0.5
20260914,fixed_0.5,initial,29,0.5
20260914,fixed_0.5,initial,30,0.5
20260914,fixed_0.5,initial,31,0.5
20260914,fixed_0.5,initial,32,0.5
20260914,fixed_0.5,initial,33,0.5
20260914,fixed_0.5,initial,34,0.5
20260914,fixed_0.5,initial,35,0.5
20260914,fixed_0.5,initial,36,0.5
20260914,fixed_0.5,initial,37,0.5
20260914,fixed_0.5,initial,38,0.5
20260914,fixed_0.5,initial,39,0.5
20260914,fixed_0.5,initial,40,0.5
20260914,fixed_0.5,initial,41,0.5
20260914,fixed_0.5,initial,42,0.5
20260914,fixed_0.5,initial,43,0.5
20260914,fixed_0.5,initial,44,0.5
20260914,fixed_0.5,initial,45,0.5
20260914,fixed_0.5,initial,46,0.5
20260914,fixed_0.5,initial,47,0.5
20260914,fixed_0.5,initial,48,0.5
20260914,fixed_0.5,initial,49,0.5
20260914,fixed_0.5,initial,50,0.5
20260914,fixed_0.5,initial,51,0.5
20260914,fixed_0.5,initial,52,0.5
20260914,fixed_0.5,initial,53,0.5
20260914,fixed_0.5,initial,54,0.5
20260914,fixed_0.5,initial,55,0.5
20260914,fixed_0.5,initial,56,0.5
20260914,fixed_0.5,initial,57,0.5
20260914,fixed_0.5,initial,58,0.5
20260914,fixed_0.5,initial,59,0.5
20260914,fixed_0.5,initial,60,0.5
20260914,fixed_0.5,initial,61,0.5
20260914,fixed_0.5,initial,62,0.5
20260914,fixed_0.5,initial,63,0.5
20260914,fixed_0.5,initial,64,0.5
20260914,fixed_0.5,initial,65,0.5
20260914,fixed_0.5,initial,66,0.5
20260914,fixed_0.5,initial,67,0.5
20260914,fixed_0.5,initial,68,0.5
20260914,fixed_0.5,initial,69,0.5
20260914,fixed_0.5,initial,70,0.5
20260914,fixed_0.5,initial,71,0.5
20260914,fixed_0.5,initial,72,0.5
20260914,fixed_0.5,initial,73,0.5
20260914,fixed_0.5,initial,74,0.5
20260914,fixed_0.5,initial,75,0.5
20260914,fixed_0.5,initial,76,0.5
20260914,fixed_0.5,initial,77,0.5
20260914,fixed_0.5,initial,78,0.5
20260914,fixed_0.5,initial,79,0.5
20260914,fixed_0.5,initial,80,0.5
20260914,fixed_0.5,initial,81,0.5
20260914,fixed_0.5,initial,82,0.5
20260914,fixed_0.5,initial,83,0.5
20260914,fixed_0.5,initial,84,0.5
20260914,fixed_0.5,initial,85,0.5
20260914,fixed_0.5,initial,86,0.5
20260914,fixed_0.5,initial,87,0.5
20260914,fixed_0.5,initial,88,0.5
20260914,fixed_0.5,initial,89,0.5
20260914,fixed_0.5,initial,90,0.5
20260914,fixed_0.5,initial,91,0.5
20260914,fixed_0.5,initial,92,0.5
20260914,fixed_0.5,initial,93,0.5
20260914,fixed_0.5,initial,94,0.5
20260914,fixed_0.5,initial,95,0.5
20260914,fixed_0.5,initial,96,0.5
20260914,fixed_0.5,initial,97,0.5
20260914,fixed_0.5,initial,98,0.5
20260914,fixed_0.5,initial,99,0.5
20260914,fixed_0.5,initial,100,0.5
20260914,fixed_0.5,initial,101,0.5
20260914,fixed_0.5,initial,102,0.5
20260914,fixed_0.5,initial,103,0.5
20260914,fixed_0.5,initial,104,0.5
20260914,fixed_0.5,initial,105,0.5
20260914,fixed_0.5,initial,106,0.5
20260914,fixed_0.5,initial,107,0.5
20260914,fixed_0.5,initial,108,0.5
20260914,fixed_0.5,initial,109,0.5
20260914,fixed_0.5,initial,110,0.5
20260914,fixed_0.5,initial,111,0.5
20260914,fixed_0.5,initial,112,0.5
20260914,fixed_0.5,initial,113,0.5
20260914,fixed_0.5,initial,114,0.5
20260914,fixed_0.5,initial,115,0.5
20260914,fixed_0.5,initial,116,0.5
20260914,fixed_0.5,initial,117,0.5
20260914,fixed_0.5,initial,118,0.5
20260914,fixed_0.5,initial,119,0.5
20260914,fixed_0.5,initial,120,0.5
20260914,fixed_0.5,final,1,0.5
20260914,fixed_0.5,final,2,0.5
20260914,fixed_0.5,final,3,0.5
20260914,fixed_0.5,final,4,0.5
20260914,fixed_0.5,final,5,0.5
20260914,fixed_0.5,final,6,0.5
20260914,fixed_0.5,final,7,0.5
20260914,fixed_0.5,final,8,0.5
20260914,fixed_0.5,final,9,0.5
20260914,fixed_0.5,final,10,0.5
20260914,fixed_0.5,final,11,0.5
20260914,fixed_0.5,final,12,0.5
20260914,fixed_0.5,final,13,0.5
20260914,fixed_0.5,final,14,0.5
20260914,fixed_0.5,final,15,0.5
20260914,fixed_0.5,final,16,0.5
20260914,fixed_0.5,final,17,0.5
20260914,fixed_0.5,final,18,0.5
20260914,fixed_0.5,final,19,0.5
20260914,fixed_0.5,final,20,0.5
20260914,fixed_0.5,final,21,0.5
20260914,fixed_0.5,final,22,0.5
20260914,fixed_0.5,final,23,0.5
20260914,fixed_0.5,final,24,0.5
20260914,fixed_0.5,final,25,0.5
20260914,fixed_0.5,final,26,0.5
20260914,fixed_0.5,final,27,0.5
20260914,fixed_0.5,final,28,0.5
20260914,fixed_0.5,final,29,0.5
20260914,fixed_0.5,final,30,0.5
20260914,fixed_0.5,final,31,0.5
20260914,fixed_0.5,final,32,0.5
20260914,fixed_0.5,final,33,0.5
20260914,fixed_0.5,final,34,0.5
20260914,fixed_0.5,final,35,0.5
20260914,fixed_0.5,final,36,0.5
20260914,fixed_0.5,final,37,0.5
20260914,fixed_0.5,final,38,0.5
20260914,fixed_0.5,final,39,0.5
20260914,fixed_0.5,final,40,0.5
20260914,fixed_0.5,final,41,0.5
20260914,fixed_0.5,final,42,0.5
20260914,fixed_0.5,final,43,0.5
20260914,fixed_0.5,final,44,0.5
20260914,fixed_0.5,final,45,0.5
20260914,fixed_0.5,final,46,0.5
20260914,fixed_0.5,final,47,0.5
20260914,fixed_0.5,final,48,0.5
20260914,fixed_0.5,final,49,0.5
20260914,fixed_0.5,final,50,0.5
20260914,fixed_0.5,final,51,0.5
20260914,fixed_0.5,final,52,0.5
20260914,fixed_0.5,final,53,0.5
20260914,fixed_0.5,final,54,0.5
20260914,fixed_0.5,final,55,0.5
20260914,fixed_0.5,final,56,0.5
20260914,fixed_0.5,final,57,0.5
20260914,fixed_0.5,final,58,0.5
20260914,fixed_0.5,final,59,0.5
20260914,fixed_0.5,final,60,0.5
20260914,fixed_0.5,final,61,0.5
20260914,fixed_0.5,final,62,0.5
20260914,fixed_0.5,final,63,0.5
20260914,fixed_0.5,final,64,0.5
20260914,fixed_0.5,final,65,0.5
20260914,fixed_0.5,final,66,0.5
20260914,fixed_0.5,final,67,0.5
20260914,fixed_0.5,final,68,0.5
20260914,fixed_0.5,final,69,0.5
20260914,fixed_0.5,final,70,0.5
20260914,fixed_0.5,final,71,0.5
20260914,fixed_0.5,final,72,0.5
20260914,fixed_0.5,final,73,0.5
20260914,fixed_0.5,final,74,0.5
20260914,fixed_0.5,final,75,0.5
20260914,fixed_0.5,final,76,0.5
20260914,fixed_0.5,final,77,0.5
20260914,fixed_0.5,final,78,0.5
20260914,fixed_0.5,final,79,0.5
20260914,fixed_0.5,final,80,0.5
20260914,fixed_0.5,final,81,0.5
20260914,fixed_0.5,final,82,0.5
20260914,fixed_0.5,final,83,0.5
20260914,fixed_0.5,final,84,0.5
20260914,fixed_0.5,final,85,0.5
20260914,fixed_0.5,final,86,0.5
20260914,fixed_0.5,final,87,0.5
20260914,fixed_0.5,final,88,0.5
20260914,fixed_0.5,final,89,0.5
20260914,fixed_0.5,final,90,0.5
20260914,fixed_0.5,final,91,0.5
20260914,fixed_0.5,final,92,0.5
20260914,fixed_0.5,final,93,0.5
20260914,fixed_0.5,final,94,0.5
20260914,fixed_0.5,final,95,0.5
20260914,fixed_0.5,final,96,0.5
20260914,fixed_0.5,final,97,0.5
20260914,fixed_0.5,final,98,0.5
20260914,fixed_0.5,final,99,0.5
20260914,fixed_0.5,final,100,0.5
20260914,fixed_0.5,final,101,0.5
20260914,fixed_0.5,final,102,0.5
20260914,fixed_0.5,final,103,0.5
20260914,fixed_0.5,final,104,0.5
20260914,fixed_0.5,final,105,0.5
20260914,fixed_0.5,final,106,0.5
20260914,fixed_0.5,final,107,0.5
20260914,fixed_0.5,final,108,0.5
20260914,fixed_0.5,final,109,0.5
20260914,fixed_0.5,final,110,0.5
20260914,fixed_0.5,final,111,0.5
20260914,fixed_0.5,final,112,0.5
20260914,fixed_0.5,final,113,0.5
20260914,fixed_0.5,final,114,0.5
20260914,fixed_0.5,final,115,0.5
20260914,fixed_0.5,final,116,0.5
20260914,fixed_0.5,final,117,0.5
20260914,fixed_0.5,final,118,0.5
20260914,fixed_0.5,final,119,0.5
20260914,fixed_0.5,final,120,0.5
20260914,fixed_1.0,initial,1,1.0
20260914,fixed_1.0,initial,2,1.0
20260914,fixed_1.0,initial,3,1.0
20260914,fixed_1.0,initial,4,1.0
20260914,fixed_1.0,initial,5,1.0
20260914,fixed_1.0,initial,6,1.0
20260914,fixed_1.0,initial,7,1.0
20260914,fixed_1.0,initial,8,1.0
20260914,fixed_1.0,initial,9,1.0
20260914,fixed_1.0,initial,10,1.0
20260914,fixed_1.0,initial,11,1.0
20260914,fixed_1.0,initial,12,1.0
20260914,fixed_1.0,initial,13,1.0
20260914,fixed_1.0,initial,14,1.0
20260914,fixed_1.0,initial,15,1.0
20260914,fixed_1.0,initial,16,1.0
20260914,fixed_1.0,initial,17,1.0
20260914,fixed_1.0,initial,18,1.0
20260914,fixed_1.0,initial,19,1.0
20260914,fixed_1.0,initial,20,1.0
20260914,fixed_1.0,initial,21,1.0
20260914,fixed_1.0,initial,22,1.0
20260914,fixed_1.0,initial,23,1.0
20260914,fixed_1.0,initial,24,1.0
20260914,fixed_1.0,initial,25,1.0
20260914,fixed_1.0,initial,26,1.0
20260914,fixed_1.0,initial,27,1.0
20260914,fixed_1.0,initial,28,1.0
20260914,fixed_1.0,initial,29,1.0
20260914,fixed_1.0,initial,30,1.0
20260914,fixed_1.0,initial,31,1.0
20260914,fixed_1.0,initial,32,1.0
20260914,fixed_1.0,initial,33,1.0
20260914,fixed_1.0,initial,34,1.0
20260914,fixed_1.0,initial,35,1.0
20260914,fixed_1.0,initial,36,1.0
20260914,fixed_1.0,initial,37,1.0
20260914,fixed_1.0,initial,38,1.0
20260914,fixed_1.0,initial,39,1.0
20260914,fixed_1.0,initial,40,1.0
20260914,fixed_1.0,initial,41,1.0
20260914,fixed_1.0,initial,42,1.0
20260914,fixed_1.0,initial,43,1.0
20260914,fixed_1.0,initial,44,1.0
20260914,fixed_1.0,initial,45,1.0
20260914,fixed_1.0,initial,46,1.0
20260914,fixed_1.0,initial,47,1.0
20260914,fixed_1.0,initial,48,1.0
20260914,fixed_1.0,initial,49,1.0
20260914,fixed_1.0,initial,50,1.0
20260914,fixed_1.0,initial,51,1.0
20260914,fixed_1.0,initial,52,1.0
20260914,fixed_1.0,initial,53,1.0
20260914,fixed_1.0,initial,54,1.0
20260914,fixed_1.0,initial,55,1.0
20260914,fixed_1.0,initial,56,1.0
20260914,fixed_1.0,initial,57,1.0
20260914,fixed_1.0,initial,58,1.0
20260914,fixed_1.0,initial,59,1.0
20260914,fixed_1.0,initial,60,1.0
20260914,fixed_1.0,initial,61,1.0
20260914,fixed_1.0,initial,62,1.0
20260914,fixed_1.0,initial,63,1.0
20260914,fixed_1.0,initial,64,1.0
20260914,fixed_1.0,initial,65,1.0
20260914,fixed_1.0,initial,66,1.0
20260914,fixed_1.0,initial,67,1.0
20260914,fixed_1.0,initial,68,1.0
20260914,fixed_1.0,initial,69,1.0
20260914,fixed_1.0,initial,70,1.0
20260914,fixed_1.0,initial,71,1.0
20260914,fixed_1.0,initial,72,1.0
20260914,fixed_1.0,initial,73,1.0
20260914,fixed_1.0,initial,74,1.0
20260914,fixed_1.0,initial,75,1.0
20260914,fixed_1.0,initial,76,1.0
20260914,fixed_1.0,initial,77,1.0
20260914,fixed_1.0,initial,78,1.0
20260914,fixed_1.0,initial,79,1.0
20260914,fixed_1.0,initial,80,1.0
20260914,fixed_1.0,initial,81,1.0
20260914,fixed_1.0,initial,82,1.0
20260914,fixed_1.0,initial,83,1.0
20260914,fixed_1.0,initial,84,1.0
20260914,fixed_1.0,initial,85,1.0
20260914,fixed_1.0,initial,86,1.0
20260914,fixed_1.0,initial,87,1.0
20260914,fixed_1.0,initial,88,1.0
20260914,fixed_1.0,initial,89,1.0
20260914,fixed_1.0,initial,90,1.0
20260914,fixed_1.0,initial,91,1.0
20260914,fixed_1.0,initial,92,1.0
20260914,fixed_1.0,initial,93,1.0
20260914,fixed_1.0,initial,94,1.0
20260914,fixed_1.0,initial,95,1.0
20260914,fixed_1.0,initial,96,1.0
20260914,fixed_1.0,initial,97,1.0
20260914,fixed_1.0,initial,98,1.0
20260914,fixed_1.0,initial,99,1.0
20260914,fixed_1.0,initial,100,1.0
20260914,fixed_1.0,initial,101,1.0
20260914,fixed_1.0,initial,102,1.0
20260914,fixed_1.0,initial,103,1.0
20260914,fixed_1.0,initial,104,1.0
20260914,fixed_1.0,initial,105,1.0
20260914,fixed_1.0,initial,106,1.0
20260914,fixed_1.0,initial,107,1.0
20260914,fixed_1.0,initial,108,1.0
20260914,fixed_1.0,initial,109,1.0
20260914,fixed_1.0,initial,110,1.0
20260914,fixed_1.0,initial,111,1.0
20260914,fixed_1.0,initial,112,1.0
20260914,fixed_1.0,initial,113,1.0
20260914,fixed_1.0,initial,114,1.0
20260914,fixed_1.0,initial,115,1.0
20260914,fixed_1.0,initial,116,1.0
20260914,fixed_1.0,initial,117,1.0
20260914,fixed_1.0,initial,118,1.0
20260914,fixed_1.0,initial,119,1.0
20260914,fixed_1.0,initial,120,1.0
20260914,fixed_1.0,final,1,1.0
20260914,fixed_1.0,final,2,1.0
20260914,fixed_1.0,final,3,1.0
20260914,fixed_1.0,final,4,1.0
20260914,fixed_1.0,final,5,1.0
20260914,fixed_1.0,final,6,1.0
20260914,fixed_1.0,final,7,1.0
20260914,fixed_1.0,final,8,1.0
20260914,fixed_1.0,final,9,1.0
20260914,fixed_1.0,final,10,1.0
20260914,fixed_1.0,final,11,1.0
20260914,fixed_1.0,final,12,1.0
20260914,fixed_1.0,final,13,1.0
20260914,fixed_1.0,final,14,1.0
20260914,fixed_1.0,final,15,1.0
20260914,fixed_1.0,final,16,1.0
20260914,fixed_1.0,final,17,1.0
20260914,fixed_1.0,final,18,1.0
20260914,fixed_1.0,final,19,1.0
20260914,fixed_1.0,final,20,1.0
20260914,fixed_1.0,final,21,1.0
20260914,fixed_1.0,final,22,1.0
20260914,fixed_1.0,final,23,1.0
20260914,fixed_1.0,final,24,1.0
20260914,fixed_1.0,final,25,1.0
20260914,fixed_1.0,final,26,1.0
20260914,fixed_1.0,final,27,1.0
20260914,fixed_1.0,final,28,1.0
20260914,fixed_1.0,final,29,1.0
20260914,fixed_1.0,final,30,1.0
20260914,fixed_1.0,final,31,1.0
20260914,fixed_1.0,final,32,1.0
20260914,fixed_1.0,final,33,1.0
20260914,fixed_1.0,final,34,1.0
20260914,fixed_1.0,final,35,1.0
20260914,fixed_1.0,final,36,1.0
20260914,fixed_1.0,final,37,1.0
20260914,fixed_1.0,final,38,1.0
20260914,fixed_1.0,final,39,1.0
20260914,fixed_1.0,final,40,1.0
20260914,fixed_1.0,final,41,1.0
20260914,fixed_1.0,final,42,1.0
20260914,fixed_1.0,final,43,1.0
20260914,fixed_1.0,final,44,1.0
20260914,fixed_1.0,final,45,1.0
20260914,fixed_1.0,final,46,1.0
20260914,fixed_1.0,final,47,1.0
20260914,fixed_1.0,final,48,1.0
20260914,fixed_1.0,final,49,1.0
20260914,fixed_1.0,final,50,1.0
20260914,fixed_1.0,final,51,1.0
20260914,fixed_1.0,final,52,1.0
20260914,fixed_1.0,final,53,1.0
20260914,fixed_1.0,final,54,1.0
20260914,fixed_1.0,final,55,1.0
20260914,fixed_1.0,final,56,1.0
20260914,fixed_1.0,final,57,1.0
20260914,fixed_1.0,final,58,1.0
20260914,fixed_1.0,final,59,1.0
20260914,fixed_1.0,final,60,1.0
20260914,fixed_1.0,final,61,1.0
20260914,fixed_1.0,final,62,1.0
20260914,fixed_1.0,final,63,1.0
20260914,fixed_1.0,final,64,1.0
20260914,fixed_1.0,final,65,1.0
20260914,fixed_1.0,final,66,1.0
20260914,fixed_1.0,final,67,1.0
20260914,fixed_1.0,final,68,1.0
20260914,fixed_1.0,final,69,1.0
20260914,fixed_1.0,final,70,1.0
20260914,fixed_1.0,final,71,1.0
20260914,fixed_1.0,final,72,1.0
20260914,fixed_1.0,final,73,1.0
20260914,fixed_1.0,final,74,1.0
20260914,fixed_1.0,final,75,1.0
20260914,fixed_1.0,final,76,1.0
20260914,fixed_1.0,final,77,1.0
20260914,fixed_1.0,final,78,1.0
20260914,fixed_1.0,final,79,1.0
20260914,fixed_1.0,final,80,1.0
20260914,fixed_1.0,final,81,1.0
20260914,fixed_1.0,final,82,1.0
20260914,fixed_1.0,final,83,1.0
20260914,fixed_1.0,final,84,1.0
20260914,fixed_1.0,final,85,1.0
20260914,fixed_1.0,final,86,1.0
20260914,fixed_1.0,final,87,1.0
20260914,fixed_1.0,final,88,1.0
20260914,fixed_1.0,final,89,1.0
20260914,fixed_1.0,final,90,1.0
20260914,fixed_1.0,final,91,1.0
20260914,fixed_1.0,final,92,1.0
20260914,fixed_1.0,final,93,1.0
20260914,fixed_1.0,final,94,1.0
20260914,fixed_1.0,final,95,1.0
20260914,fixed_1.0,final,96,1.0
20260914,fixed_1.0,final,97,1.0
20260914,fixed_1.0,final,98,1.0
20260914,fixed_1.0,final,99,1.0
20260914,fixed_1.0,final,100,1.0
20260914,fixed_1.0,final,101,1.0
20260914,fixed_1.0,final,102,1.0
20260914,fixed_1.0,final,103,1.0
20260914,fixed_1.0,final,104,1.0
20260914,fixed_1.0,final,105,1.0
20260914,fixed_1.0,final,106,1.0
20260914,fixed_1.0,final,107,1.0
